name,birthname,偶像练习生,青春有你,青春有你2,青春有你3,创造101,创造营2019,创造营2020,创造营2021,明日之子,明日之子2,明日之子3,明日之子4,明日创作计划,下一站传奇,以团之名,少年之名,snh48,akb48,gp999,dd52,中国好男儿,快乐男声2013,快乐女声2016,快乐男声2017,流行之王,星动亚洲,燃烧吧少年,A级战场,原子少年,加油美少女,SING女团,蜜蜂少女,other,gender
李湲媃,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,Female
李亚玹,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,Female
刘倚祯,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,Female
耿语彤,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,Female
黄俞瑄,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,Female
张咏颐,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,Female
潘俐蓁,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,Female
谢予容,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,Female
詹沁谕,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,Female
许巧瑜,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,Female
黄钰晋,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,Female
罗珮含,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,Female
陈思绫,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,Female
王日佳,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,Female
于永欣,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,Female
林祯,林俞瑄,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,Female
赖禹彤,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,Female
郭嘉谊,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,Female
林裴恩,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,Female
彭圣恩,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,Female
陈以芯,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,Female
吴同心,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,Female
林亚潼,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,Female
全心平,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,Female
张惠愉,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,Female
游孟祯,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,Female
王立欣,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,Female
游若妤,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,Female
周扬栩,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,Female
赵昕,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,Female
林俪轩,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,Female
贾征宇,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
汪铎,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
金瀚,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
刘宇超,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
刘鑫,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
林柏叡,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
李得嘉,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
林辉瑝,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
李沙伦,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
梁本夫,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
程曦,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
韩一思,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
唐赟,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
胡翰驰,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
周耀,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
马文超,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
何贤文,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
柴恺能,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
王炳翔,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
范姜彦丰,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
郑钧赫,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
肖凯提,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
张翼翔,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
李扬,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
赵毅新,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
杨帅,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
王嘉萌,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
徐飞,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
田渤,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
吕熙,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
李国庆,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
李健宇,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
孙剑飞,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
郑仲恒,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
王庭匀,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
刘文涛,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
付骏池,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
王群,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
林辉煌,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
金翰,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
曾一峻,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
余珂,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
李建宇,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
李杨,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
裴子添,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
胡瀚池,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
孙翼翔,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,Male
魏巡,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
赵晔,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
陈玮镔,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
贾昱,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
尹毓恪,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
赵英博,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
黄榕生,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
焦迈奇,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
张亦丰,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
刘思良,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
叶健锋,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
姚禹,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
张航,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
姜涛,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
昊天,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
冯帅,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
陈粤彬,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
陈旭侃,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
陈鑫,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
金翀,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
谢晨悦,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
官锦梁,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
翟聪,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
张津瑞,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
赵哲,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
李家辉,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
买尔丹,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
黄朝宇,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
崔一少,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
余永实,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
王圣夫,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
杨振宇,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
闵成伟,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
舟奕博,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
谷坚,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
叶磊,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
吴泽,,,,,,,,,,,TRUE,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
钟一宪,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
霍泊宏,,,,,,,,,,,TRUE,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
李甜,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
刘宏淄,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
巩固,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
关世鹏,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
姜林杉,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
杨腾飞,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
姜天,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
李天浩,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
金君,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
曹悦棋,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
姚智鑫,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
丛日新,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
墨斯,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
唐煜轩,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
丁帆,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
叶磊,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
合宇帆,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
申旅帆,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
黄靖宇,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
石茂雄,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
李一峰,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
李俊澎,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
周翊涛,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
刘江,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
邓智元,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
赵杰夫,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
杨晓东,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
陈诚,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
陈希希,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
李浩,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
刘更,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
李洋,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
彭忠豪,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
江山,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
陈玖熹,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
杨皓哲,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
巫东,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
卞梓圆,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
张鑫磊,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
闫笑晗,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
高昕,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
苍久,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
魏潇逸,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
连传洋,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
吴大可,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
于哲,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
李子恒,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
王上颉,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
梁钧程,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
马天毅,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
林子路,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
沈仲祺,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
秦哲熙,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
史路琪,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
郑闯,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
廖梓熙,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
阮一桓,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
李博良,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
金超豪,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
张逸杰,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
吴天一,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
柯纬航,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
何思汗,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
麦镇豪,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
刘龙雨,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
吴麒麟,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
李朋赛,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
付文翰,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
王瑀,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
陈敬德,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
任杂八,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
方耀,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
王浩宇,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
杨浩诚,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
胡德华,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
张新宇,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
欧阳兆丰,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
郑浩天,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
吴耀轩,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
陈翘楚,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
童宗文,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
李康,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
侯雅歌,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
李晨源,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
李熹宁,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
邬俊楠,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
孙世豪,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
许民灿,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
李矩道,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
马天宇,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
贾斯麒,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
魏树清,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
甘梓琪,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
黄孝恩,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
孔劲儒,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
王泽言,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
高兴,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
柯尧鑫,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
叶云飞,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
谢宏浩,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
王柏燊,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
韩毅,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
张林华,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
孟熙程,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
王颢珏,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
李小北,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
任宥宁,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
李永唯,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
赵子麒,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
颜廷鑫,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
周帝尧,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
王智祥,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
胡浩田,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
徐艺伦,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
代小波,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
哈森,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
杨子杰,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
江济舟,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
季泉志,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
钟枞,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
李萌,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
徐宵龙,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
杨鑫,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
胡洋,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
汪泽玉,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
樊文熙,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
杨沛宗,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
刘兴尧,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
庄前,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
郭马意,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
刘洋,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
刘黎阳,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
杨螺螺,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
宋民仰,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
陈佳炜,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
周轩宇,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
张星,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
宵子睿,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
杨珀麟,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
李一元,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
汤皓深,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
樊耀鸿,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
克罗德,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
王昊喆,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
成楚枫,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
叶胜,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
隽逸,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
纪俊杰,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
刘冠麟,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
严乐乐,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
陈正泽,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
陈志峰,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
杨晗,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
黎子明,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
向赟,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
彭浩淼,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
康子奇,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
刘志刚,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
陈楷涛,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
王浩,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
李睿轩,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
谢凌峰,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
范智谋,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
张荡荡,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
杜一聪,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
李威,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
彭翔,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
章沐,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
金俊佑,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
叶朗星,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
胡海鑫,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
袁喆昶,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
金宝,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
翁宝磊,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
汪轩宇,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
陈湘雄,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
秦深,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
岳鹏,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
